Topology,Try,Node,Sequence Number,Timestamp,States Count
China Telecom,3,s21,2,1656873984878,64
China Telecom,3,s21,2,1656873987547,126
China Telecom,3,s21,3,1656874077238,127
China Telecom,3,s21,3,1656874079910,188
China Telecom,3,s21,4,1656874090604,189
China Telecom,3,s21,4,1656874093181,250
China Telecom,3,s25,1,1656873885216,1
China Telecom,3,s25,1,1656873887666,46
China Telecom,3,s25,2,1656873984899,47
China Telecom,3,s25,2,1656873987501,92
China Telecom,3,s25,3,1656874077262,93
China Telecom,3,s25,3,1656874079825,138
China Telecom,3,s25,4,1656874090628,139
China Telecom,3,s25,4,1656874093083,184
China Telecom,3,s6,1,1656873885166,1
China Telecom,3,s6,1,1656873887633,48
China Telecom,3,s6,2,1656873984853,49
China Telecom,3,s6,2,1656873987456,96
China Telecom,3,s6,3,1656874077213,97
China Telecom,3,s6,3,1656874079841,143
China Telecom,3,s6,4,1656874090585,144
China Telecom,3,s6,4,1656874093189,190
China Telecom,3,s40,1,1656873884900,1
China Telecom,3,s40,1,1656873887357,52
China Telecom,3,s40,2,1656873984586,53
China Telecom,3,s40,2,1656873987192,103
China Telecom,3,s40,3,1656874076951,104
China Telecom,3,s40,3,1656874079517,154
China Telecom,3,s40,4,1656874090319,155
China Telecom,3,s40,4,1656874092770,204
China Telecom,3,s41,1,1656873885003,1
China Telecom,3,s41,1,1656873887745,70
China Telecom,3,s41,2,1656873984683,71
China Telecom,3,s41,2,1656873987482,138
China Telecom,3,s41,3,1656874077043,139
China Telecom,3,s41,3,1656874079924,206
China Telecom,3,s41,4,1656874090411,207
China Telecom,3,s41,4,1656874093369,274
China Telecom,3,s18,1,1656873885173,1
China Telecom,3,s18,1,1656873887616,43
China Telecom,3,s18,2,1656873984863,44
China Telecom,3,s18,2,1656873987456,85
China Telecom,3,s18,3,1656874077225,86
China Telecom,3,s18,3,1656874079774,127
China Telecom,3,s18,4,1656874090596,128
China Telecom,3,s18,4,1656874093032,169
China Telecom,3,s12,1,1656873885212,1
China Telecom,3,s12,1,1656873887663,46
China Telecom,3,s12,2,1656873984896,47
China Telecom,3,s12,2,1656873987500,92
China Telecom,3,s12,3,1656874077261,93
China Telecom,3,s12,3,1656874079822,138
China Telecom,3,s12,4,1656874090628,139
China Telecom,3,s12,4,1656874093081,184
China Telecom,3,s30,1,1656873885171,1
China Telecom,3,s30,1,1656873887614,43
China Telecom,3,s30,2,1656873984861,44
China Telecom,3,s30,2,1656873987451,85
China Telecom,3,s30,3,1656874077220,86
China Telecom,3,s30,3,1656874079777,127
China Telecom,3,s30,4,1656874090590,128
China Telecom,3,s30,4,1656874093027,169
China Telecom,3,s5,1,1656873885026,1
China Telecom,3,s5,1,1656873887602,46
China Telecom,3,s5,2,1656873984713,47
China Telecom,3,s5,2,1656873987313,92
China Telecom,3,s5,3,1656874077070,93
China Telecom,3,s5,3,1656874079702,138
China Telecom,3,s5,4,1656874090439,139
China Telecom,3,s5,4,1656874093023,184
China Telecom,3,s17,1,1656873885034,1
China Telecom,3,s17,1,1656873887554,48
China Telecom,3,s17,2,1656873984888,49
China Telecom,3,s17,2,1656873987480,91
China Telecom,3,s17,3,1656874077247,92
China Telecom,3,s17,3,1656874079800,134
China Telecom,3,s17,4,1656874090619,135
China Telecom,3,s17,4,1656874093055,177
China Telecom,3,s32,1,1656873885282,1
China Telecom,3,s32,1,1656873887732,46
China Telecom,3,s32,2,1656873984965,47
China Telecom,3,s32,2,1656873987565,92
China Telecom,3,s32,3,1656874077326,93
China Telecom,3,s32,3,1656874079889,138
China Telecom,3,s32,4,1656874090694,139
China Telecom,3,s32,4,1656874093147,184
China Telecom,3,s36,1,1656873884940,1
China Telecom,3,s36,1,1656873887554,52
China Telecom,3,s36,2,1656873984627,53
China Telecom,3,s36,2,1656873987278,103
China Telecom,3,s36,3,1656874076989,104
China Telecom,3,s36,3,1656874079794,154
China Telecom,3,s36,4,1656874090358,155
China Telecom,3,s36,4,1656874093113,204
China Telecom,3,s28,1,1656873885060,1
China Telecom,3,s28,1,1656873887514,46
China Telecom,3,s28,2,1656873984748,47
China Telecom,3,s28,2,1656873987353,92
China Telecom,3,s28,3,1656874077113,93
China Telecom,3,s28,3,1656874079675,138
China Telecom,3,s28,4,1656874090480,139
China Telecom,3,s28,4,1656874093065,184
China Telecom,3,s11,1,1656873885033,1
China Telecom,3,s11,1,1656873887649,52
China Telecom,3,s11,2,1656873984725,53
China Telecom,3,s11,2,1656873987485,103
China Telecom,3,s11,3,1656874077083,104
China Telecom,3,s11,3,1656874079905,154
China Telecom,3,s11,4,1656874090456,155
China Telecom,3,s11,4,1656874093237,204
China Telecom,3,s42,1,1656873885131,1
China Telecom,3,s42,1,1656873887421,45
China Telecom,3,s42,2,1656873984820,46
China Telecom,3,s42,2,1656873987202,89
China Telecom,3,s42,3,1656874077184,90
China Telecom,3,s42,3,1656874079694,133
China Telecom,3,s42,4,1656874090550,134
China Telecom,3,s42,4,1656874092982,177
China Telecom,3,s13,1,1656873885221,1
China Telecom,3,s13,1,1656873887665,43
China Telecom,3,s13,2,1656873984912,44
China Telecom,3,s13,2,1656873987506,85
China Telecom,3,s13,3,1656874077275,86
China Telecom,3,s13,3,1656874079824,127
China Telecom,3,s13,4,1656874090645,128
China Telecom,3,s13,4,1656874093082,169
China Telecom,3,s16,1,1656873885133,1
China Telecom,3,s16,1,1656873887842,74
China Telecom,3,s16,2,1656873984981,75
China Telecom,3,s16,2,1656873987683,145
China Telecom,3,s16,3,1656874077343,146
China Telecom,3,s16,3,1656874080025,216
China Telecom,3,s16,4,1656874090719,217
China Telecom,3,s16,4,1656874093334,287
China Telecom,3,s37,1,1656873885189,1
China Telecom,3,s37,1,1656873887645,52
China Telecom,3,s37,2,1656873984876,53
China Telecom,3,s37,2,1656873987480,103
China Telecom,3,s37,3,1656874077237,104
China Telecom,3,s37,3,1656874079807,154
China Telecom,3,s37,4,1656874090608,155
China Telecom,3,s37,4,1656874093075,204
China Telecom,3,s34,1,1656873885008,1
China Telecom,3,s34,1,1656873887687,70
China Telecom,3,s34,2,1656873984689,71
China Telecom,3,s34,2,1656873987424,138
China Telecom,3,s34,3,1656874077047,139
China Telecom,3,s34,3,1656874079904,206
China Telecom,3,s34,4,1656874090418,207
China Telecom,3,s34,4,1656874093340,274
China Telecom,3,s8,1,1656873885049,1
China Telecom,3,s8,1,1656873887671,52
China Telecom,3,s8,2,1656873984738,53
China Telecom,3,s8,2,1656873987434,103
China Telecom,3,s8,3,1656874077098,104
China Telecom,3,s8,3,1656874079864,154
China Telecom,3,s8,4,1656874090469,155
China Telecom,3,s8,4,1656874093332,204
China Telecom,3,s14,1,1656873885372,1
China Telecom,3,s14,1,1656873887796,58
China Telecom,3,s14,2,1656873985053,59
China Telecom,3,s14,2,1656873987632,114
China Telecom,3,s14,3,1656874077414,115
China Telecom,3,s14,3,1656874079958,170
China Telecom,3,s14,4,1656874090784,171
China Telecom,3,s14,4,1656874093237,226
China Telecom,3,s39,1,1656873884990,1
China Telecom,3,s39,1,1656873887442,48
China Telecom,3,s39,2,1656873984676,49
China Telecom,3,s39,2,1656873987281,96
China Telecom,3,s39,3,1656874077039,97
China Telecom,3,s39,3,1656874079622,143
China Telecom,3,s39,4,1656874090408,144
China Telecom,3,s39,4,1656874092882,190
China Telecom,3,s38,1,1656873885167,1
China Telecom,3,s38,1,1656873887616,48
China Telecom,3,s38,2,1656873984849,49
China Telecom,3,s38,2,1656873987456,96
China Telecom,3,s38,3,1656874077214,97
China Telecom,3,s38,3,1656874079783,143
China Telecom,3,s38,4,1656874090584,144
China Telecom,3,s38,4,1656874093036,190
China Telecom,21,s24,1,1656874165770,1
China Telecom,21,s24,1,1656874282764,63
China Telecom,21,s24,2,1656874192597,64
China Telecom,21,s24,2,1656874343400,126
China Telecom,21,s22,1,1656874166036,1
China Telecom,21,s22,1,1656874282294,42
China Telecom,21,s22,2,1656874192869,43
China Telecom,21,s22,2,1656874343039,84
China Telecom,21,s26,1,1656874165792,1
China Telecom,21,s26,1,1656874282525,57
China Telecom,21,s26,2,1656874192629,59
China Telecom,21,s26,2,1656874343426,113
China Telecom,21,s23,1,1656874165986,1
China Telecom,21,s23,1,1656874282518,52
China Telecom,21,s23,2,1656874192821,53
China Telecom,21,s23,2,1656874343028,104
China Telecom,21,s20,1,1656874165760,1
China Telecom,21,s20,1,1656874282553,53
China Telecom,21,s20,2,1656874192593,53
China Telecom,21,s20,2,1656874343267,104
China Telecom,21,s2,1,1656874165704,1
China Telecom,21,s2,1,1656874282843,69
China Telecom,21,s2,2,1656874192543,71
China Telecom,21,s2,2,1656874343606,137
China Telecom,21,s4,1,1656874165867,1
China Telecom,21,s4,1,1656874282301,50
China Telecom,21,s4,2,1656874192707,51
China Telecom,21,s4,2,1656874343433,101
China Telecom,21,s3,1,1656874165937,1
China Telecom,21,s3,1,1656874282943,69
China Telecom,21,s3,2,1656874192769,71
China Telecom,21,s3,2,1656874343611,137
China Telecom,21,s31,1,1656874165845,1
China Telecom,21,s31,1,1656874282137,46
China Telecom,21,s31,2,1656874192680,47
China Telecom,21,s31,2,1656874342969,92
China Telecom,21,s33,1,1656874165646,1
China Telecom,21,s33,1,1656874282421,54
China Telecom,21,s33,2,1656874192478,54
China Telecom,21,s33,2,1656874343309,106
China Telecom,21,s35,1,1656874165884,1
China Telecom,21,s35,1,1656874282410,53
China Telecom,21,s35,2,1656874192714,53
China Telecom,21,s35,2,1656874343271,104
China Telecom,21,s19,1,1656874165658,1
China Telecom,21,s19,1,1656874282594,55
China Telecom,21,s19,2,1656874192495,57
China Telecom,21,s19,2,1656874343393,109
China Telecom,21,s27,1,1656874165867,1
China Telecom,21,s27,1,1656874282359,46
China Telecom,21,s27,2,1656874192695,47
China Telecom,21,s27,2,1656874342878,92
China Telecom,21,s10,1,1656874165795,1
China Telecom,21,s10,1,1656874282583,46
China Telecom,21,s10,2,1656874192629,47
China Telecom,21,s10,2,1656874343353,92
China Telecom,21,s15,1,1656874165916,1
China Telecom,21,s15,1,1656874282395,50
China Telecom,21,s15,2,1656874192755,51
China Telecom,21,s15,2,1656874343035,91
China Telecom,21,s7,1,1656874165777,1
China Telecom,21,s7,1,1656874282424,44
China Telecom,21,s7,2,1656874192609,45
China Telecom,21,s7,2,1656874343283,88
China Telecom,21,s29,1,1656874165820,1
China Telecom,21,s29,1,1656874282080,42
China Telecom,21,s29,2,1656874192658,43
China Telecom,21,s29,2,1656874342933,84
China Telecom,21,s1,1,1656874165744,1
China Telecom,21,s1,1,1656874281918,50
China Telecom,21,s1,2,1656874192595,51
China Telecom,21,s1,2,1656874342661,101
China Telecom,21,s9,1,1656874165699,1
China Telecom,21,s9,1,1656874282482,46
China Telecom,21,s9,2,1656874192535,47
China Telecom,21,s9,2,1656874343135,92
China Telecom,21,s21,1,1656874165898,1
China Telecom,21,s21,1,1656874282618,63
China Telecom,21,s21,2,1656874192733,64
China Telecom,21,s21,2,1656874343434,126
China Telecom,21,s25,1,1656874165921,1
China Telecom,21,s25,1,1656874282341,46
China Telecom,21,s25,2,1656874192754,47
China Telecom,21,s25,2,1656874342945,92
China Telecom,21,s6,1,1656874165872,1
China Telecom,21,s6,1,1656874282528,48
China Telecom,21,s6,2,1656874192715,49
China Telecom,21,s6,2,1656874343351,96
China Telecom,21,s40,1,1656874165604,1
China Telecom,21,s40,1,1656874282014,53
China Telecom,21,s40,2,1656874192442,53
China Telecom,21,s40,2,1656874343064,104
China Telecom,21,s41,1,1656874165702,1
China Telecom,21,s41,1,1656874282889,69
China Telecom,21,s41,2,1656874192537,71
China Telecom,21,s41,2,1656874343456,137
China Telecom,21,s18,1,1656874165879,1
China Telecom,21,s18,1,1656874282135,42
China Telecom,21,s18,2,1656874192716,43
China Telecom,21,s18,2,1656874342883,84
China Telecom,21,s12,1,1656874165918,1
China Telecom,21,s12,1,1656874282185,46
China Telecom,21,s12,2,1656874192753,47
China Telecom,21,s12,2,1656874343215,92
China Telecom,21,s30,1,1656874165874,1
China Telecom,21,s30,1,1656874282134,42
China Telecom,21,s30,2,1656874192712,43
China Telecom,21,s30,2,1656874342878,84
China Telecom,21,s5,1,1656874165732,1
China Telecom,21,s5,1,1656874282567,46
China Telecom,21,s5,2,1656874192569,47
China Telecom,21,s5,2,1656874343298,92
China Telecom,21,s17,1,1656874165740,1
China Telecom,21,s17,1,1656874282072,48
China Telecom,21,s17,2,1656874192579,50
China Telecom,21,s17,2,1656874342905,91
China Telecom,21,s32,1,1656874165989,1
China Telecom,21,s32,1,1656874282252,46
China Telecom,21,s32,2,1656874192818,47
China Telecom,21,s32,2,1656874343135,92
China Telecom,21,s36,1,1656874165648,1
China Telecom,21,s36,1,1656874282325,53
China Telecom,21,s36,2,1656874192480,53
China Telecom,21,s36,2,1656874343143,104
China Telecom,21,s28,1,1656874165767,1
China Telecom,21,s28,1,1656874282214,46
China Telecom,21,s28,2,1656874192606,47
China Telecom,21,s28,2,1656874343040,92
China Telecom,21,s11,1,1656874165742,1
China Telecom,21,s11,1,1656874282522,53
China Telecom,21,s11,2,1656874192578,53
China Telecom,21,s11,2,1656874343255,104
China Telecom,21,s42,1,1656874165838,1
China Telecom,21,s42,1,1656874282012,45
China Telecom,21,s42,2,1656874192672,46
China Telecom,21,s42,2,1656874342863,89
China Telecom,21,s13,1,1656874165925,1
China Telecom,21,s13,1,1656874282185,42
China Telecom,21,s13,2,1656874192765,43
China Telecom,21,s13,2,1656874342933,84
China Telecom,21,s16,1,1656874165835,1
China Telecom,21,s16,1,1656874282968,74
China Telecom,21,s16,2,1656874192676,76
China Telecom,21,s16,2,1656874343618,145
China Telecom,21,s37,1,1656874165896,1
China Telecom,21,s37,1,1656874282577,53
China Telecom,21,s37,2,1656874192731,53
China Telecom,21,s37,2,1656874343180,104
China Telecom,21,s34,1,1656874165708,1
China Telecom,21,s34,1,1656874282744,69
China Telecom,21,s34,2,1656874192542,71
China Telecom,21,s34,2,1656874343563,137
China Telecom,21,s8,1,1656874165760,1
China Telecom,21,s8,1,1656874282570,53
China Telecom,21,s8,2,1656874192600,53
China Telecom,21,s8,2,1656874343425,104
China Telecom,21,s14,1,1656874166077,1
China Telecom,21,s14,1,1656874282670,57
China Telecom,21,s14,2,1656874192909,59
China Telecom,21,s14,2,1656874343447,113
China Telecom,21,s39,1,1656874165701,1
China Telecom,21,s39,1,1656874282194,48
China Telecom,21,s39,2,1656874192534,49
China Telecom,21,s39,2,1656874342739,96
China Telecom,21,s38,1,1656874165883,1
China Telecom,21,s38,1,1656874282518,48
China Telecom,21,s38,2,1656874192709,49
China Telecom,21,s38,2,1656874343267,96
China Telecom,211,s24,1,1656874503202,1
China Telecom,211,s24,1,1656874506517,63
China Telecom,211,s24,2,1656874556860,64
China Telecom,211,s24,2,1656874560315,126
China Telecom,211,s24,3,1656874622353,127
China Telecom,211,s24,3,1656874625785,189
China Telecom,211,s22,1,1656874503477,1
China Telecom,211,s22,1,1656874506084,42
China Telecom,211,s22,2,1656874557109,43
China Telecom,211,s22,2,1656874559720,84
China Telecom,211,s22,3,1656874622612,85
China Telecom,211,s22,3,1656874625481,128
China Telecom,211,s26,1,1656874503230,1
China Telecom,211,s26,1,1656874506547,58
China Telecom,211,s26,2,1656874556859,59
China Telecom,211,s26,2,1656874559903,116
China Telecom,211,s26,3,1656874622354,117
China Telecom,211,s26,3,1656874625859,174
China Telecom,211,s23,1,1656874503423,1
China Telecom,211,s23,1,1656874506267,52
China Telecom,211,s23,2,1656874557054,53
China Telecom,211,s23,2,1656874560354,104
China Telecom,211,s23,3,1656874622545,105
China Telecom,211,s23,3,1656874625841,156
China Telecom,211,s20,1,1656874503195,1
China Telecom,211,s20,1,1656874506343,52
China Telecom,211,s20,2,1656874556854,53
China Telecom,211,s20,2,1656874560191,104
China Telecom,211,s20,3,1656874622346,105
China Telecom,211,s20,3,1656874625689,156
China Telecom,211,s2,1,1656874503142,1
China Telecom,211,s2,1,1656874506705,70
China Telecom,211,s2,2,1656874556798,71
China Telecom,211,s2,2,1656874560523,140
China Telecom,211,s2,3,1656874622295,141
China Telecom,211,s2,3,1656874626093,208
China Telecom,211,s4,1,1656874503307,1
China Telecom,211,s4,1,1656874506496,50
China Telecom,211,s4,2,1656874556971,51
China Telecom,211,s4,2,1656874560379,100
China Telecom,211,s4,3,1656874622464,101
China Telecom,211,s4,3,1656874625644,152
China Telecom,211,s3,1,1656874503371,1
China Telecom,211,s3,1,1656874506725,70
China Telecom,211,s3,2,1656874556998,71
China Telecom,211,s3,2,1656874560610,140
China Telecom,211,s3,3,1656874622496,141
China Telecom,211,s3,3,1656874626156,208
China Telecom,211,s31,1,1656874503287,1
China Telecom,211,s31,1,1656874506119,46
China Telecom,211,s31,2,1656874556946,47
China Telecom,211,s31,2,1656874559534,93
China Telecom,211,s31,3,1656874622574,94
China Telecom,211,s31,3,1656874625398,138
China Telecom,211,s33,1,1656874503081,1
China Telecom,211,s33,1,1656874506361,53
China Telecom,211,s33,2,1656874556739,54
China Telecom,211,s33,2,1656874560125,107
China Telecom,211,s33,3,1656874622231,108
China Telecom,211,s33,3,1656874625657,163
China Telecom,211,s35,1,1656874503316,1
China Telecom,211,s35,1,1656874506236,52
China Telecom,211,s35,2,1656874556972,53
China Telecom,211,s35,2,1656874560179,104
China Telecom,211,s35,3,1656874622468,105
China Telecom,211,s35,3,1656874625751,156
China Telecom,211,s19,1,1656874503095,1
China Telecom,211,s19,1,1656874505828,56
China Telecom,211,s19,2,1656874556724,57
China Telecom,211,s19,2,1656874560225,112
China Telecom,211,s19,3,1656874622223,113
China Telecom,211,s19,3,1656874625734,166
China Telecom,211,s27,1,1656874503299,1
China Telecom,211,s27,1,1656874506132,46
China Telecom,211,s27,2,1656874556957,47
China Telecom,211,s27,2,1656874559763,93
China Telecom,211,s27,3,1656874622450,94
China Telecom,211,s27,3,1656874625602,140
China Telecom,211,s10,1,1656874503231,1
China Telecom,211,s10,1,1656874506325,46
China Telecom,211,s10,2,1656874556889,47
China Telecom,211,s10,2,1656874560311,93
China Telecom,211,s10,3,1656874622385,94
China Telecom,211,s10,3,1656874625657,140
China Telecom,211,s15,1,1656874503355,1
China Telecom,211,s15,1,1656874506051,50
China Telecom,211,s15,2,1656874557023,51
China Telecom,211,s15,2,1656874560028,100
China Telecom,211,s15,3,1656874622509,101
China Telecom,211,s15,3,1656874625696,150
China Telecom,211,s7,1,1656874503213,1
China Telecom,211,s7,1,1656874506289,44
China Telecom,211,s7,2,1656874556857,45
China Telecom,211,s7,2,1656874560227,100
China Telecom,211,s7,3,1656874622353,101
China Telecom,211,s7,3,1656874625789,154
China Telecom,211,s29,1,1656874503259,1
China Telecom,211,s29,1,1656874505842,42
China Telecom,211,s29,2,1656874556897,43
China Telecom,211,s29,2,1656874559624,84
China Telecom,211,s29,3,1656874622395,85
China Telecom,211,s29,3,1656874625221,128
China Telecom,211,s1,1,1656874503191,1
China Telecom,211,s1,1,1656874505674,50
China Telecom,211,s1,2,1656874556802,51
China Telecom,211,s1,2,1656874559135,100
China Telecom,211,s1,3,1656874622300,101
